Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3905,27844,6/29/2011,Low,1,11.08,0.09,Regular Air,-9.69,5.8,5.59,Rose O'Brian,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,7/6/2011
3943,28097,5/13/2009,Medium,43,2438.7,0.0,Regular Air,-1413.18,55.5,52.2,Claire Good,Alberta,West,Home Office,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,5/16/2009
3998,28519,6/22/2010,High,4,268.7105,0.09,Regular Air,-337.66,85.99,0.99,Trudy Bell,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,6/24/2010
4094,29187,7/31/2009,Low,5,142.3,0.03,Regular Air,-24.18,24.92,12.98,Rick Wilson,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,8/4/2009
4095,29187,7/31/2009,Low,8,21.93,0.09,Regular Air,-37.79,2.16,6.05,Rick Wilson,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,8/4/2009
4097,29187,7/31/2009,Low,10,75.58,0.0,Regular Air,-43.26,6.48,8.19,Rick Wilson,Alberta,West,Consumer,Office Supplies,Paper,Xerox 217,Small Box,0.37,8/7/2009
4122,29317,10/2/2011,Not Specified,31,140.69,0.06,Regular Air,-14.54,4.71,0.7,Becky Pak,Alberta,West,Corporate,Office Supplies,Rubber Bands,Sterling Rubber Bands by Alliance,Wrap Bag,0.85,10/2/2011
4230,30051,3/20/2012,Not Specified,42,243.06,0.02,Regular Air,-1.57,5.85,2.27,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,3/21/2012
4271,30401,10/18/2012,Medium,39,239.4,0.07,Regular Air,-57.37,5.98,5.15,Tom Boeckenhauer,Alberta,West,Corporate,Office Supplies,Paper,Xerox 193,Small Box,0.36,10/20/2012
4317,30757,12/26/2010,Medium,42,457.51,0.1,Regular Air,-183.75,11.66,7.95,Claire Good,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,12/27/2010
4523,32192,2/18/2012,Not Specified,4,159.256,0.03,Regular Air,-171.17,45.99,2.5,Brooke Gillingham,Alberta,West,Small Business,Technology,Telephones and Communication,T61,Small Box,0.56,2/18/2012
4710,33568,7/21/2012,Medium,10,628.73,0.02,Regular Air,-181.87,55.5,52.2,Frank Olsen,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,7/22/2012
4723,33634,8/31/2010,Not Specified,40,271.34,0.05,Regular Air,-151.92,6.48,7.86,Brooke Gillingham,Alberta,West,Small Business,Office Supplies,Paper,Xerox 213,Small Box,0.37,9/2/2010
4780,33925,5/3/2011,Low,47,1488.86,0.03,Regular Air,-95.05,30.98,19.99,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1988,Small Box,0.4,5/7/2011
4909,34948,1/12/2010,Critical,15,1057.06,0.08,Delivery Truck,-403.74,68.81,60.0,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,1/12/2010
5055,36038,8/16/2012,High,26,95.26,0.02,Regular Air,-89.06,3.28,5.0,Alex Russell,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,8/18/2012
5201,36934,12/22/2009,Medium,2,11.51,0.1,Regular Air,-5.16,5.43,0.95,Brooke Gillingham,Alberta,West,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,12/24/2009
5367,38146,12/7/2011,Low,45,341.39,0.03,Regular Air,-82.95,7.68,6.16,Erica Hackney,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,12/11/2011
5384,38279,4/29/2012,Medium,1,11.64,0.05,Regular Air,-10.73,7.59,4.0,Tom Boeckenhauer,Alberta,West,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,5/1/2012
5460,38787,8/5/2011,Low,22,79.04,0.05,Regular Air,-77.93,3.28,5.0,Trudy Bell,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,8/5/2011
5463,38791,3/14/2010,Low,24,1457.712,0.03,Delivery Truck,-1565.89,70.89,89.3,Alyssa Crouse,Alberta,West,Home Office,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,3/21/2010
5464,38817,5/20/2012,Not Specified,1,9.7,0.02,Regular Air,-18.03,4.98,4.62,Valerie Takahito,Alberta,West,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,5/21/2012
5480,38914,5/30/2012,Medium,43,447.12,0.08,Regular Air,-14.27,10.64,5.16,Alyssa Crouse,Alberta,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,5/31/2012
5594,39652,5/4/2012,Low,4,665.7625,0.03,Regular Air,-773.34,195.99,8.99,Valerie Takahito,Alberta,West,Consumer,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,5/9/2012
5612,39750,3/27/2009,High,7,140.59,0.01,Regular Air,-35.88,17.98,8.51,Adam Shillingsburg,Alberta,West,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,3/28/2009
5654,40006,6/15/2009,Not Specified,35,157.99,0.03,Regular Air,-105.55,4.24,5.41,Adam Shillingsburg,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,6/17/2009
5737,40770,4/16/2011,Low,19,217.69,0.09,Regular Air,-11.66,11.33,6.12,Cassandra Brandow,Alberta,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,4/21/2011
5766,40933,5/27/2012,High,37,95.43,0.06,Regular Air,-103.96,2.52,4.28,Jenna Caffey,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,5/28/2012
5975,42370,11/21/2011,High,33,125.27,0.07,Regular Air,-105.83,3.81,4.83,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Small Box,0.4,11/23/2011
6047,42855,7/8/2011,Not Specified,17,135.38,0.05,Regular Air,-71.12,7.98,6.5,Sonia Cooley,Alberta,West,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,7/10/2011
6333,44869,8/22/2012,Medium,43,283.18,0.03,Regular Air,-154.95,6.48,7.49,Sonia Cooley,Alberta,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,8/24/2012
6405,45511,8/21/2010,Low,31,951.31,0.08,Delivery Truck,-1099.46,31.76,45.51,Sonia Cooley,Alberta,West,Corporate,Furniture,Tables,Hon iLevel Computer Training Table,Jumbo Box,0.65,8/28/2010
6531,46469,8/16/2009,Critical,17,1210.72,0.05,Delivery Truck,-382.43,70.98,30.0,Adam Shillingsburg,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Novimex High-Tech Fabric Mesh Task Chair,Jumbo Drum,0.78,8/18/2009
6532,46469,8/16/2009,Critical,18,93.26,0.05,Regular Air,-35.36,4.98,4.7,Adam Shillingsburg,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,8/18/2009
6640,47207,12/18/2009,Low,15,437.87,0.09,Express Air,-111.94,30.98,6.5,Ken Lonsdale,Alberta,West,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard Keyboard,Small Box,0.64,12/22/2009
7084,50563,7/16/2011,High,2,423.04,0.05,Express Air,-270.7,210.55,9.99,Alejandro Ballentine,Alberta,West,Small Business,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl",Small Box,0.6,7/17/2011
7134,50882,8/31/2010,High,37,366.84,0.08,Regular Air,-50.1,10.23,4.68,Trudy Bell,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,8/31/2010
7223,51553,11/27/2011,Not Specified,3,21366.51,0.0,Regular Air,-11984.4,6783.02,24.49,Adrian Barton,Alberta,West,Small Business,Technology,Office Machines,Polycom ViewStation ISDN Videoconferencing Unit,Large Box,0.39,11/28/2011
7225,51553,11/27/2011,Not Specified,12,88.57,0.03,Regular Air,-28.25,6.68,6.15,Adrian Barton,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1968,Small Box,0.37,11/29/2011
7226,51553,11/27/2011,Not Specified,13,73.97,0.1,Regular Air,-38.35,5.78,5.67,Adrian Barton,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1978,Small Box,0.36,11/30/2011
7327,52199,1/26/2011,Medium,19,92.24,0.05,Regular Air,-60.58,4.82,5.24,Adam Shillingsburg,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Small Box,0.39,1/27/2011
7341,52293,4/15/2011,High,4,31.14,0.08,Regular Air,-14.59,6.48,5.86,Ken Lonsdale,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1904,Small Box,0.36,4/16/2011
7407,52839,4/11/2010,High,8,30.17,0.04,Regular Air,-22.84,3.28,3.97,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,4/11/2010
7408,52839,4/11/2010,High,25,1158.601,0.1,Regular Air,-155.3,55.99,2.5,Catherine Glotzbach,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,4/12/2010
7485,53443,10/8/2011,Critical,3,19.46,0.01,Regular Air,-2.01,6.3,0.5,Jenna Caffey,Alberta,West,Consumer,Office Supplies,Labels,Avery 51,Small Box,0.39,10/10/2011
7645,54787,2/24/2011,High,7,170.02,0.07,Regular Air,-56.1,22.84,16.87,Cassandra Brandow,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2/25/2011
7671,55011,1/4/2012,Critical,48,452.28,0.09,Regular Air,-21.0,9.85,4.82,Alejandro Ballentine,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,1/5/2012
7754,55490,11/16/2009,Medium,3,246.2,0.04,Delivery Truck,-184.16,70.89,89.3,Becky Pak,Alberta,West,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,11/17/2009
7856,56163,8/11/2009,Not Specified,3,119.9,0.03,Regular Air,-14.47,37.94,5.08,Claire Good,Alberta,West,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,8/13/2009
8029,57378,12/28/2009,Not Specified,9,266.27,0.02,Regular Air,-5.7,29.89,1.99,Sibella Parks,Alberta,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,12/29/2009
8030,57378,12/28/2009,Not Specified,10,38.44,0.01,Express Air,-26.19,3.28,3.97,Sibella Parks,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,12/28/2009
8241,58914,4/9/2009,Low,46,99.94,0.07,Regular Air,-55.84,2.12,1.99,Alex Russell,Alberta,West,Home Office,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,4/11/2009
8242,58914,4/9/2009,Low,11,18.7,0.07,Regular Air,-3.36,1.76,0.7,Alex Russell,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,4/16/2009
8338,59586,3/7/2012,Low,25,167.23,0.05,Regular Air,-43.17,6.68,5.41,Jenna Caffey,Alberta,West,Consumer,Office Supplies,Paper,Xerox 195,Small Box,0.37,3/11/2012
64,359,12/18/2009,Medium,30,3659.66,0.08,Delivery Truck,-500.38,124.49,51.94,Cari Sayre,Alberta,West,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,12/19/2009
129,832,4/18/2012,Low,7,53.46,0.02,Regular Air,-17.58,6.48,5.9,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1976,Small Box,0.37,4/22/2012
466,3172,6/2/2012,Not Specified,33,584.511,0.05,Regular Air,-95.98,20.99,3.3,Annie Thurman,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,6/4/2012
744,5347,2/21/2011,Medium,7,525.555,0.04,Regular Air,-60.67,85.99,1.25,Kelly Williams,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2/23/2011
745,5347,2/21/2011,Medium,39,276.029,0.05,Regular Air,-108.19,7.99,5.03,Kelly Williams,Alberta,West,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2/24/2011
746,5347,2/21/2011,Medium,1,187.204,0.01,Regular Air,-796.76,205.99,5.26,Kelly Williams,Alberta,West,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,2/22/2011
803,5764,10/2/2010,Not Specified,23,193.79,0.02,Regular Air,-117.16,8.04,8.94,Daniel Lacy,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,10/3/2010
1011,7398,6/1/2009,Not Specified,6,55.77,0.04,Regular Air,-4.37,9.11,2.25,Craig Carroll,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,0.52,6/4/2009
1012,7398,6/1/2009,Not Specified,34,2181.44,0.07,Regular Air,-896.34,64.65,35.0,Craig Carroll,Alberta,West,Corporate,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,6/3/2009
1018,7431,5/1/2009,Medium,33,78.81,0.03,Regular Air,-93.25,2.23,4.57,Georgia Rosenberg,Alberta,West,Consumer,Furniture,Office Furnishings,Eldon Pizzaz Desk Accessories,Small Pack,0.41,5/2/2009
1115,8165,10/15/2009,Low,35,183.45,0.01,Regular Air,-149.66,4.98,7.44,Cari Sayre,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,10/24/2009
1213,8902,6/19/2011,High,27,180.46,0.05,Regular Air,-57.62,6.48,5.94,Georgia Rosenberg,Alberta,West,Consumer,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,6/21/2011
1262,9187,8/21/2009,High,40,174.64,0.04,Regular Air,-143.23,4.37,5.15,Daniel Lacy,Alberta,West,Small Business,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,8/22/2009
1263,9187,8/21/2009,High,8,994.228,0.09,Regular Air,-446.58,155.99,8.99,Daniel Lacy,Alberta,West,Small Business,Technology,Telephones and Communication,CF 688,Small Box,0.58,8/23/2009
1265,9219,9/28/2009,Low,24,1239.81,0.04,Regular Air,-13.28,50.98,6.5,Craig Leslie,Alberta,West,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,10/3/2009
1266,9219,9/28/2009,Low,41,273.32,0.02,Regular Air,-48.68,6.48,5.14,Craig Leslie,Alberta,West,Consumer,Office Supplies,Paper,Xerox 23,Small Box,0.37,9/30/2009
1336,9762,1/3/2009,High,12,262.76,0.05,Regular Air,-146.05,20.98,21.2,Larry Tron,Alberta,West,Home Office,Furniture,Office Furnishings,36X48 HARDFLOOR CHAIRMAT,Medium Box,0.78,1/4/2009
1510,10917,2/10/2012,Critical,14,1281.358,0.09,Express Air,-90.12,115.99,5.99,Alice McCarthy,Alberta,West,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,2/12/2012
1602,11648,4/9/2011,Low,1,32.51,0.1,Regular Air,-90.94,35.41,1.99,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,4/16/2011
1603,11648,4/9/2011,Low,33,570.51,0.0,Regular Air,-142.75,16.74,7.04,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,4/9/2011
1663,11972,1/3/2009,Not Specified,4,896.49,0.0,Delivery Truck,-452.27,213.45,14.7,Ann Steele,Alberta,West,Corporate,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,1/5/2009
1763,12641,2/22/2011,Low,2,107.12,0.08,Regular Air,-54.87,55.98,4.86,Annie Thurman,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2/28/2011
2142,15300,2/8/2011,High,42,229.88,0.05,Express Air,-75.25,5.28,5.06,Cari Sayre,Alberta,West,Home Office,Office Supplies,Paper,Astroparche® Fine Business Paper,Small Box,0.37,2/10/2011
2277,16390,3/24/2012,Medium,8,86.38,0.1,Regular Air,-12.61,10.98,3.37,Frank Merwin,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,3/26/2012
2334,16805,12/30/2011,Low,26,172.33,0.04,Regular Air,-52.21,6.48,5.74,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,1/1/2012
2369,17155,1/28/2009,Medium,31,1065.26,0.03,Express Air,-900.27,32.48,35.0,Cari Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,1/28/2009
2645,19140,9/30/2009,Medium,47,314.0,0.07,Regular Air,-66.04,6.54,5.27,Ann Steele,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,0.36,10/1/2009
2736,19745,12/18/2012,High,2,63.96,0.0,Regular Air,-119.36,29.89,1.99,Harold Pawlan,Alberta,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,12/20/2012
3469,24705,9/15/2011,Critical,34,260.51,0.03,Regular Air,-127.52,7.3,7.72,Annie Thurman,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,9/17/2011
3512,25028,1/5/2011,Critical,5,477.39,0.02,Delivery Truck,-211.36,81.94,55.81,Anthony Jacobs,Alberta,West,Home Office,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,1/6/2011
3562,25412,6/6/2011,Not Specified,18,129.77,0.01,Regular Air,-99.42,6.48,9.68,Katrina Edelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1993,Small Box,0.36,6/8/2011
3723,26627,10/30/2009,Medium,25,38.37,0.1,Regular Air,-13.88,1.6,1.29,Larry Tron,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,10/30/2009
3773,26947,6/4/2010,High,4,467.15,0.01,Delivery Truck,-212.34,100.8,60.0,Bruce Money,Alberta,West,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59,6/7/2010
3810,27138,5/30/2012,High,31,2976.21,0.07,Delivery Truck,-277.63,100.98,35.84,Cari Sayre,Alberta,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,6/1/2012
3919,27939,4/10/2012,Medium,8,60.17,0.0,Regular Air,-18.24,6.68,5.66,Bruce Money,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,4/12/2012
4262,30343,5/21/2012,Critical,48,1556.42,0.0,Regular Air,-60.98,30.42,8.65,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,5/22/2012
4272,30403,7/10/2012,High,41,305.01,0.05,Express Air,-160.82,7.3,7.72,Emily Grady,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,7/12/2012
4466,31844,7/2/2011,Not Specified,14,2085.93,0.09,Delivery Truck,-517.73,150.98,66.27,Harold Pawlan,Alberta,West,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,7/2/2011
4558,32449,12/9/2012,Critical,39,277.58,0.08,Regular Air,-276.88,7.28,11.15,Ann Steele,Alberta,West,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,12/10/2012
4559,32449,12/9/2012,Critical,12,4887.14,0.08,Delivery Truck,-694.33,424.21,110.2,Ann Steele,Alberta,West,Corporate,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,12/10/2012
4759,33824,3/2/2011,Critical,19,50.99,0.06,Regular Air,-3.8,2.78,1.34,Katrina Edelman,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,3/3/2011
4819,34245,2/7/2010,Medium,42,189.22,0.05,Regular Air,-92.42,4.28,4.79,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1962,Small Box,0.4,2/8/2010
4926,35046,7/24/2010,Medium,21,151.86,0.1,Express Air,-54.67,7.1,6.05,Cari Sayre,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,7/24/2010
4927,35046,7/24/2010,Medium,13,3583.87,0.07,Delivery Truck,-113.08,284.98,69.55,Cari Sayre,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Global Commerce Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,7/25/2010
5064,36101,8/20/2012,High,3,446.05,0.09,Delivery Truck,-271.26,140.98,53.48,Ann Steele,Alberta,West,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,8/21/2012
5143,36673,9/13/2010,Low,20,984.6315,0.0,Regular Air,-129.14,55.99,5.0,Annie Thurman,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,9/20/2010
5150,36704,6/16/2011,High,19,70.32,0.08,Regular Air,-56.07,3.57,4.17,Annie Thurman,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,6/18/2011
5227,37218,12/19/2010,High,23,147.05,0.08,Regular Air,-54.91,6.48,5.82,Frank Merwin,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,0.37,12/20/2010
5388,38311,4/23/2011,Medium,9,1201.51,0.1,Express Air,-185.48,140.85,19.99,Craig Leslie,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,4/25/2011
5407,38438,5/31/2011,Critical,16,621.93,0.08,Regular Air,-49.77,39.98,4.0,Emily Grady,Alberta,West,Home Office,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,6/2/2011
